Column1;Column2;Column3;Column4;Column5;Column6
2,014256061;0,514149454;0,979075614;2,011056341;0,98122524;0,522260432
2,007512165;0,536389175;0,955848709;2,004901846;1,004518924;0,554158803
1,992692338;0,546821681;0,927557315;1,97662177;1,006766161;0,573084786
1,975973703;0,494677159;0,988831263;1,956619356;1,034334048;0,543786355
1,989153511;0,464460487;0,982077785;1,964331762;1,005794165;0,510340048
1,989482267;0,405445155;0,960073702;1,958384441;0,981132925;0,469129337
2,013001682;0,387938735;0,946376552;1,936811349;0,979516407;0,434662728
1,974757589;0,425654742;0,935796758;1,942378647;0,99319334;0,380145491
1,94313242;0,473279454;0,930549736;1,959961863;0,95096019;0,381522275
1,930341854;0,526789968;0,954063984;2,009481275;0,975938697;0,42341248
1,952570841;0,579773885;1,004395388;1,972826148;0,993644514;0,449376954
1,939613164;0,627608668;1,035298914;1,977241462;0,969861015;0,451886852
2,010232532;0,601402085;1,077004589;2,011039859;0,961345404;0,467481824
2,009213935;0,613474477;1,071660271;2,002290333;1,016990933;0,48352991
2,013111479;0,581960777;1,055095618;1,936843498;1,03054063;0,482821032
1,986289983;0,561123112;1,028613963;2,003717898;1,039440187;0,494388593
1,983042582;0,561007922;1,041236928;2,023423915;1,028781945;0,499786288
1,947609058;0,569334448;1,005779861;2,019987897;1,008261236;0,514919123
1,994369067;0,534568067;0,972339121;2,046470645;0,971258492;0,494048217
1,999022597;0,533207209;0,977080867;2,076271225;0,95455284;0,488525415
2,011896496;0,55135651;0,996998379;2,000655816;0,916126688;0,502215506
2,02132651;0,52150218;0,974591506;1,987923242;0,935009967;0,509550219
2,007981561;0,532916148;1,01300705;1,992456102;0,942523541;0,516159306
1,989501545;0,547187356;0,986452268;1,982652327;0,992741314;0,514835256
1,947361224;0,535608766;0,985690399;1,975783538;0,983752355;0,539477389
1,925091955;0,537842321;1,001259464;2,004786409;1,01810591;0,501173132
1,899842328;0,57716393;1,004667041;2,003630781;1,033859091;0,483602766
1,888962723;0,579771362;0,968539777;1,972501322;1,035307775;0,45593561
1,903109649;0,60298701;0,975110733;1,970479846;0,989312291;0,503294761
1,91550814;0,634680627;0,956638008;1,987847204;1,013776622;0,499053761
1,906979427;0,624372599;0,95634281;2,003122294;1,015177614;0,49545993
1,934479322;0,580365676;0,984901581;2,011501448;1,031499009;0,507587911
1,934134823;0,532022244;0,961059093;1,995043335;1,040753485;0,527443485
1,908154341;0,482194505;0,983237514;2,032574877;1,070338086;0,484271121
1,9059918;0,477955163;0,997474818;1,989034937;1,06005572;0,462569139
1,910343369;0,489800141;0,970238729;1,947277466;1,020366073;0,476700495
1,904003401;0,504759644;0,948501484;1,965866318;1,005813296;0,456797048
1,901363861;0,49617353;0,99738379;1,986406878;0,998713418;0,482890596
1,933996375;0,518898827;1,001681126;1,971060078;1,004743907;0,498044027
1,936524465;0,516485923;1,013376326;2,008588632;1,014482852;0,502975668
1,99526823;0,470825465;1,01128011;2,053649275;1,0640367;0,499877284
1,992090677;0,472584494;1,022644242;2,031606729;0,99654491;0,502218131
2,017724025;0,522303859;0,996920288;2,032570306;1,012203312;0,479133834
2,019228283;0,514047317;0,97863305;2,039128172;1,025347321;0,484997688
2,019145062;0,489476941;0,969257939;2,028596232;1,033591268;0,486740117
1,963694238;0,504251189;0,999495208;2,078893173;0,981292079;0,485509453
1,960915396;0,468451609;1,01682088;2,057689326;1,06583864;0,481963818
1,931508943;0,859825155;1,110070925;2,073955914;1,053088752;0,674192361
1,896882437;1,264408331;1,232374503;2,039306963;1,008273534;0,889810963
1,941335559;1,622666663;1,321662397;2,05988917;1,015210098;1,095660284
1,958713083;1,994328696;1,418462289;2,008515809;1,035364342;1,317978789
1,979550652;2,42201864;1,472832944;2,045114078;0,974910705;1,560446878
1,97799634;2,424046564;1,500130464;2,017136644;0,968342406;1,570959885
1,994835623;2,433725526;1,509831991;2,051400039;0,955078926;1,55077708
1,96210443;2,489068133;1,507627911;2,008168511;0,935397682;1,567229357
1,977154241;2,534964857;1,521481385;2,007461795;0,93369152;1,543317769
1,998784633;2,526721412;1,522141556;1,994519658;0,968219136;1,529648247
2,012200379;2,541874182;1,492620718;2,028699574;0,998675807;1,515524942
2,003849268;2,541637732;1,454739692;1,998565496;1,015121122;1,516994651
1,990875554;2,518807672;1,449506461;2,004378064;1,043325617;1,497238649
1,984590658;2,477400948;1,437735965;2,006322868;1,036295695;1,491538693
1,974976917;2,506323447;1,467903263;2,068775609;1,030921132;1,512633398
1,974521511;2,475056418;1,488009105;2,085327397;0,995255519;1,513425793
2,001096231;2,4682817;1,490428059;2,112427692;0,994579742;1,511793001
2,039000402;2,478330494;1,495966515;2,111066188;0,952390341;1,529364047
2,044970944;2,509352285;1,50771468;2,075419009;0,97572657;1,523457651
2,01956495;2,506647925;1,487119789;2,003500452;0,988544668;1,469144111
2,022560081;2,520611139;1,495770947;1,944827861;1,000164363;1,467273643
2,030930125;2,536873023;1,527712266;1,931925065;0,992829925;1,459499866
2,018785819;2,559103558;1,51413475;1,945005598;1,033617488;1,423599514
2,029679548;2,554509347;1,51560716;1,991102387;1,006477415;1,457505825
2,041313638;2,52793655;1,559469893;1,995908875;0,996478085;1,482541965
2,035179922;2,527218839;1,537070584;2,007150828;0,97710728;1,495541354
2,016349308;2,526475612;1,545119668;2,023813315;0,998754236;1,485646685
1,994497922;2,509559474;1,56032692;2,008035502;0,979622956;1,497810726
1,986304799;2,520967624;1,530113064;1,98054836;1,008992993;1,493780164
1,976134563;2,496212441;1,507472857;2,025208969;0,98691084;1,507619416
1,963238115;2,427321054;1,507041135;2,033562779;1,017304832;1,507433489
1,960003005;2,390128758;1,46619728;2,031056115;1,008533034;1,512608735
1,971138801;2,367527616;1,473681256;2,070694164;1,017213338;1,504018798
1,960112917;2,360231197;1,497105454;2,046614949;1,010262286;1,479365054
1,976391458;2,377401498;1,502399658;1,981705086;1,01531504;1,474740286
2,015958332;2,436275589;1,535785026;1,976047141;1,019171116;1,500092924
2,000502254;2,456339345;1,59456486;1,992476161;1,040650737;1,479181658
1,983569985;2,480594974;1,603368265;1,954358567;1,052660417;1,537360771
1,984398614;2,500706185;1,562700186;1,960099395;1,02264754;1,568616582
1,928131752;2,496191826;1,499760515;2,007371489;1,060119507;1,612353919
1,895430289;2,486616488;1,464312059;1,990231096;1,059239592;1,575140384
1,932043677;2,481891557;1,462396934;1,94126828;1,030313681;1,596377584
1,949661251;2,502984109;1,408321098;1,939730891;0,994266221;1,544918676
1,94593924;2,523056315;1,458558962;1,941713322;1,029641901;1,538203733
1,956358242;2,577742092;1,504451876;1,927660818;0,955351138;1,496987312
2,004299501;2,6165193;1,537425673;1,935986221;0,964653959;1,495264585
1,995897023;2,626572976;1,492778032;1,931596387;0,982939877;1,482597328
1,995501879;2,601120974;1,506735332;1,934585997;0,985522765;1,469530629
1,993964959;2,574165146;1,478287482;1,950495114;0,988710604;1,437945999
2,01368952;2,55906672;1,46769608;1,932728078;1,002490846;1,442498818
2,023738013;2,520176172;1,431522015;1,931836254;0,976545752;1,458031879
1,997592404;2,489272801;1,441046716;1,967543138;0,972950945;1,504182552
1,99370807;2,494804181;1,481577208;1,982287096;0,957562773;1,510555276
1,983240592;2,449814259;1,480452351;1,996549703;0,950057896;1,541732026
2,011232952;2,407735541;1,483657712;2,005617329;0,984699598;1,490326446
1,945463266;2,410907567;1,547472892;2,009050232;1,021183784;1,488304168
1,948614615;2,424302418;1,599339949;1,981063882;0,982515982;1,503064986
1,938318179;2,404885464;1,590028877;1,990110196;1,010279805;1,491565549
1,95391148;2,434742284;1,596299597;1,980780525;1,025078957;1,49364795
1,95053508;2,443980471;1,61906719;1,995754862;1,022355442;1,514134812
1,966480726;2,442471059;1,540444462;1,988883313;0,969038433;1,516331437
1,980284044;2,443543703;1,463553849;1,975667012;0,983246461;1,470902762
1,995101187;2,457686676;1,44475912;1,960617357;0,965911788;1,46166495
1,965413118;2,465644285;1,430065522;1,974514959;0,945188657;1,428693359
1,992626042;2,540087476;1,418401514;1,953429551;0,953669364;1,43789253
2,015920889;2,561506497;1,488863439;1,970542106;0,984841096;1,426443076
2,006867175;2,584822457;1,505054165;2,023886239;1,000416271;1,463260505
1,9994943;2,616224384;1,522768139;2,036285922;1,0285838;1,49434748
2,03373198;2,581522038;1,52359547;1,99832191;1,029855692;1,521011217
2,00316684;2,522784313;1,473271824;2,013847144;0,978059986;1,529042791
1,982943515;2,496183087;1,402996726;2,033303158;0,968138772;1,529662107
2,013563029;2,488583537;1,392394374;2,008963728;0,973247614;1,50273415
2,062961022;2,434488215;1,373042082;2,002326828;0,941247436;1,514425385
2,0343452;2,494592265;1,365867387;2,034501092;0,945983572;1,509527037
2,017277963;2,480414076;1,423665912;2,019937093;0,990473193;1,47525994
2,006074281;2,505605787;1,451283152;2,011397144;1,004400862;1,489745532
1,997909907;2,474632566;1,469532195;2,029114228;1,025240325;1,462723593
1,919082366;2,489705285;1,472241611;2,020984854;1,01711773;1,430767802
1,932338522;2,441424798;1,533787187;1,993523474;1,013566728;1,424330789
1,921945816;2,465723547;1,544685002;2,018640927;1,038804814;1,435252077
1,963246838;2,06804051;1,463323775;2,024401467;0,943266278;1,400043931
1,90803675;1,700142769;1,320241843;2,000225204;0,839366648;1,397075858
1,915253504;1,310057401;1,229971991;2,013059522;0,761049959;1,415345442
1,914629385;0,912630952;1,0872036;2,03487303;0,671719265;1,401984958
1,968445999;0,480787514;0,946640005;1,995597905;0,553726325;1,413523122
1,974776259;0,450950696;0,948168414;1,978839151;0,523407351;1,452670735
2,007806595;0,453661276;1,007506433;1,995274385;0,506293658;1,458699484
2,047304193;0,45412563;1,028057957;1,989264828;0,483875444;1,435541587
2,026585457;0,486925014;1,026105913;1,986012837;0,489030007;1,466574302
1,974984354;0,503125188;1,047580428;2,038796523;0,481673763;1,481224208
1,973020523;0,502407331;1,036338678;2,072036108;0,501647251;1,466584323
1,952234642;0,513179731;1,028716503;2,105111049;0,49825573;1,495806715
1,955707331;0,506672731;0,990831838;2,108669836;0,566730362;1,502263744
1,954335902;0,473746433;1,004233323;2,082222193;0,551993077;1,519663449
1,950384743;0,478688245;0,994574882;2,040421071;0,569658107;1,473024927
1,945693023;0,51714346;0,979182175;2,029828814;0,595639829;1,476801248
1,992599939;0,495518263;0,97283911;2,023234866;0,588730134;1,453554517
1,953382568;0,516661576;0,972256476;2,012326592;0,55634142;1,46365683
2,001759383;0,528103745;0,92382138;2,043715004;0,552754046;1,419191773
2,034044877;0,546492865;0,870887446;2,073220416;0,55735417;1,413863101
1,996581273;0,503149732;0,866468681;2,052457611;0,525976993;1,415519422
2,009270425;0,474274788;0,867838281;2,013246449;0,529374562;1,432973536
2,067079926;0,421384981;0,879688997;2,001216062;0,48999725;1,441342655
2,015282182;0,403607559;0,934606499;2,002689216;0,501006373;1,443445891
2,027729313;0,353795633;0,992659761;1,959575149;0,516071;1,507736337
2,07211133;0,378782236;1,017446522;1,963651379;0,503060945;1,513964803
2,053980606;0,417945692;1,017762111;1,979875348;0,537420492;1,52069715
2,005016817;0,509970711;1,019662611;2,016812191;0,56514996;1,515938318
2,041939748;0,518192815;0,976097315;2,013130981;0,566815309;1,537869743
2,034799339;0,507544364;0,981700049;2,040565687;0,522725559;1,50781063
2,009987153;0,490515362;0,97231173;2,029460121;0,546677048;1,499772603
2,013585553;0,503180214;0,95155066;2,025526084;0,52185991;1,502834267
2,035936159;0,410751702;0,941197333;1,995235334;0,542405228;1,514814602
2,015656736;0,417955427;0,954485666;1,99741866;0,514214446;1,506555041
2,001863043;0,46889176;0,924115118;1,993702286;0,50500628;1,538128574
2,007323162;0,479319039;0,922602973;1,997408893;0,503810072;1,545190948
2,0009068;0,471348696;0,94322284;1,980611635;0,500514633;1,560769397
1,985366095;0,520600412;1,001966423;1,984691036;0,458519455;1,555192662
1,978169881;0,545803055;0,984435266;1,967444929;0,47458988;1,562232816
1,97433581;0,546351108;1,015311548;1,949008144;0,487611322;1,524788903
1,672059457;0,778859957;0,932861364;1,786995523;0,693667165;1,330560673
1,389671199;0,962707479;0,833264595;1,632360124;0,896090326;1,132596631
1,073269748;1,143234584;0,688382984;1,448025271;1,089906253;0,904875868
0,805234771;1,287830138;0,676507754;1,258339402;1,303445584;0,710391669
0,512468546;1,435826539;0,554661303;1,069692381;1,517470422;0,514664875
0,532909045;1,335533657;0,509333952;0,997786533;1,50280168;0,47744504
0,47010702;1,35570632;0,504872954;0,970241822;1,456608275;0,449639796
0,505979055;1,357602311;0,516371997;0,987490598;1,463697513;0,512304731
0,490471405;1,38893947;0,496529617;0,973605482;1,444415739;0,503645328
0,500192683;1,446852646;0,535339506;1,000676593;1,405481323;0,524870817
0,477232637;1,504487138;0,557268225;1,037500917;1,376816355;0,528944754
0,520639801;1,472688517;0,541484253;0,992022218;1,435243279;0,547072523
0,490287832;1,488163214;0,510093328;0,967284329;1,445001598;0,505465101
0,519911519;1,518519185;0,490744047;0,994451451;1,47444528;0,489327629
0,516644882;1,485026045;0,458787668;0,954601629;1,520144396;0,508113643
0,538168907;1,494048797;0,452987317;0,956601767;1,524990761;0,513005487
0,530269879;1,497151299;0,44730969;0,987977351;1,50221862;0,471313211
0,555050284;1,504732596;0,482021095;0,958616795;1,510220274;0,497954813
0,517865832;1,472583518;0,466588945;0,950715317;1,510912634;0,474568863
0,529398449;1,499681058;0,465918015;0,943721052;1,52318635;0,430148812
0,522115684;1,463642635;0,494864305;0,91579994;1,552359105;0,419615111
0,544637806;1,482842491;0,523911779;0,925976609;1,545967302;0,433801315
0,505401596;1,46554071;0,516337018;0,957346064;1,551389323;0,433723637
0,497948689;1,417768529;0,52273188;0,963638055;1,534638212;0,463996454
0,484141001;1,380525294;0,565780458;0,972327754;1,51144316;0,46269051
0,483471162;1,43626317;0,532953277;1,006799033;1,519324628;0,446504474
0,491852836;1,464008028;0,520066214;1,060687421;1,508408512;0,475616011
0,530003544;1,499107529;0,511162808;1,082948893;1,572695785;0,442190219
0,561714455;1,55336824;0,504981496;1,063362761;1,602880603;0,450880824
0,59184004;1,595168101;0,488226512;1,086885517;1,617517933;0,45722966
0,576275269;1,622724859;0,483980559;1,067991555;1,618866253;0,502553821
0,552811898;1,601948604;0,481195963;0,997571668;1,676885997;0,440872541
0,553753042;1,587712681;0,507005358;0,935312572;1,586566052;0,477852795
0,526032896;1,573429951;0,506955026;0,948966381;1,576664007;0,473704436
0,51422579;1,559267169;0,49651496;0,882196329;1,545437326;0,493002885
0,522749383;1,515034023;0,526583163;0,873041885;1,544609836;0,480535658
0,53312455;1,514307228;0,545700714;0,902464103;1,533434784;0,521778058
0,505041989;1,496815902;0,507946228;0,964514145;1,538624817;0,467417528
0,53616712;1,523334038;0,515763214;0,994313003;1,486428755;0,485463529
0,518743875;1,539781395;0,55693556;1,083686312;1,483001649;0,484164563
0,499970997;1,553049789;0,547327996;1,115397683;1,489353517;0,492546559
0,528821514;1,550536792;0,528836136;1,084451849;1,487808677;0,518332563
0,555891404;1,560341433;0,532298995;1,076907196;1,50965718;0,549731899
0,548291585;1,558500439;0,516719514;1,051402407;1,532519783;0,522409392
0,518896747;1,560886987;0,508829468;0,999051624;1,562084088;0,500799135
0,576699877;1,557043264;0,496028184;0,987930995;1,55490328;0,511255987
0,501129913;1,545877675;0,492882212;1,046812283;1,53157835;0,493863297
0,494417365;1,562542843;0,451324062;1,01624712;1,509187281;0,46800934
0,484609474;1,534702655;0,469348543;0,946044655;1,502727309;0,475703035
0,496327627;1,503485785;0,433736544;0,970391972;1,464298514;0,477644024
0,457900286;1,48658658;0,435911068;0,998075864;1,48469084;0,443119627
0,500773157;1,481933461;0,457046704;0,92965742;1,485736232;0,448000497
0,500572497;1,480823825;0,511644271;0,940420615;1,507857507;0,444276495
0,503005723;1,514530148;0,519527911;0,982746615;1,508358534;0,446032011
0,481358709;1,513138124;0,490439466;0,979729354;1,550800871;0,505486464
0,460330772;1,522200195;0,48603826;0,925941725;1,544242257;0,582988984
0,449276055;1,521819221;0,494781737;0,943963609;1,507920151;0,602293589
0,453685017;1,503489591;0,496451491;0,91865811;1,525003496;0,628391811
0,450990292;1,488327221;0,456086199;0,94118626;1,553960449;0,626896264
0,53116751;1,51670592;0,503490018;0,943944601;1,545813268;0,565099957
0,550540931;1,521804852;0,48111987;0,922459152;1,519299421;0,496600264
0,52752456;1,493464478;0,430687578;0,916740015;1,535398692;0,491416926
0,530902408;1,49500367;0,429139538;0,932619131;1,514850618;0,471077158
0,526721284;1,502228671;0,466812145;0,936137773;1,474256902;0,474541665
0,499197447;1,468881783;0,471252752;0,977289578;1,464332912;0,496348191
0,471099331;1,473968156;0,498485816;1,003415081;1,471512409;0,479823098
0,529396494;1,504294686;0,510012574;0,956575576;1,490842865;0,46025534
0,504018074;1,475545593;0,468666502;0,994291713;1,506222379;0,522848528
0,500118314;1,471875103;0,471238383;1,020166827;1,52177253;0,519412836
0,498751915;1,48582506;0,431897341;0,951333632;1,5498161;0,498127147
0,548714507;1,47393764;0,438028652;0,969675681;1,554318303;0,554836402
0,50496297;1,519060071;0,418545697;1,030000952;1,526242073;0,536133624
0,537848499;1,521982076;0,458374571;0,960930773;1,501855192;0,504657393
0,54142743;1,516584806;0,441802281;0,94403916;1,516013118;0,499229979
0,524079728;1,487479222;0,453656212;0,998012736;1,489620046;0,555239391
0,537359292;1,527885676;0,431460128;1,044538897;1,503446449;0,54422166
0,531839814;1,485458209;0,430487791;1,018141291;1,556000757;0,554476494
0,480385633;1,506413087;0,452208907;1,062753373;1,546649454;0,562877559
0,490793743;1,506048158;0,472762633;1,050380621;1,507891747;0,562593126
0,497525328;1,505438131;0,445757027;1,020427448;1,505758239;0,503457434
0,662857632;1,28748244;0,691366605;1,259022644;1,558958517;0,471868591
0,856471046;1,078053745;0,917515858;1,597966875;1,646741785;0,458762587
1,090026623;0,895743896;1,117325941;1,911931673;1,775947629;0,437753214
1,256399583;0,708003421;1,241542356;2,222785256;1,916380675;0,483127057
1,437271136;0,57389692;1,471044732;2,553764563;1,968280158;0,521944332
1,414488179;0,588745495;1,45440554;2,591085216;1,972609312;0,521985048
1,435503033;0,597146141;1,477345719;2,551073322;1,965525607;0,505856949
1,423184722;0,567306285;1,469662931;2,543535716;1,978856703;0,522768955
1,437762662;0,52049933;1,530829245;2,506704629;1,974604863;0,517532923
1,449670749;0,468630024;1,526989346;2,509529561;2,027186897;0,524978756
1,48840447;0,464904552;1,497352086;2,472493238;2,039263026;0,542560836
1,488086955;0,452457825;1,480066864;2,489180836;2,043940843;0,570562598
1,503865881;0,449264857;1,438588241;2,524032525;2,000434241;0,56976759
1,530001961;0,48684866;1,389789123;2,540234145;1,98486696;0,538939936
1,497233255;0,507384609;1,399097025;2,518968912;1,975135946;0,488975497
1,463902783;0,477940437;1,402384284;2,507951972;1,956564916;0,476768322
1,474555052;0,496278697;1,40360751;2,551182451;1,968146794;0,484333048
1,467200906;0,497131398;1,434454835;2,489403133;1,970622203;0,469404306
1,480201331;0,491072019;1,47441457;2,485545231;1,995428576;0,488904054
1,485493823;0,496881929;1,484738457;2,491851817;2,020941986;0,496874144
1,521554655;0,476347065;1,523656004;2,547378935;2,019612965;0,522484256
1,506193295;0,497957707;1,534984243;2,516214887;1,978499558;0,506749172
1,516125089;0,481991402;1,500451212;2,537226596;1,995498959;0,478651961
1,482397485;0,497563267;1,519131329;2,566228094;1,968195189;0,454913582
1,526757368;0,484692737;1,474034505;2,55777927;1,956716552;0,483630441
1,542080674;0,501417251;1,499960587;2,560399957;1,964109842;0,474594401
1,509476425;0,467787824;1,511120623;2,596014812;1,976184752;0,481787247
1,499660482;0,484929784;1,488071413;2,572046788;1,996012312;0,513212605
1,505970888;0,468261941;1,444680745;2,561369953;1,996373614;0,531690567
1,438115503;0,486268174;1,496883028;2,572402214;1,968591745;0,514349264
1,415861245;0,522100722;1,432703873;2,526440791;1,97937104;0,513841192
1,465231286;0,532798096;1,442157915;2,522515196;1,954222327;0,527192165
1,49787929;0,541921481;1,501367296;2,537605376;1,961501794;0,541135949
1,499542008;0,540723787;1,498035059;2,528152513;1,977598442;0,506591906
1,538814035;0,542091751;1,485146379;2,535118288;1,977189347;0,481463271
1,548123178;0,502718388;1,515801195;2,5395967;2,009320368;0,456768289
1,553917922;0,537853444;1,510755354;2,514864537;2,03176773;0,452524123
1,531894178;0,583406834;1,516838078;2,518656002;2,040105251;0,433883546
1,511831392;0,588077886;1,548076069;2,532513249;2,008580931;0,452430357
1,50106511;0,580278116;1,528640754;2,551705851;2,037239135;0,498916948
1,672659954;0,807862903;1,398870019;2,439941871;2,182862308;0,833248293
1,846098338;0,944665314;1,298407492;2,298528599;2,407756611;1,104861177
2,021014932;1,064455287;1,202068842;2,198195461;2,568596323;1,422755331
2,262218179;1,267293105;1,115586022;2,085489787;2,777324888;1,707990456
2,462610472;1,490109729;1,004482055;1,931207607;2,979692128;2,004011131
2,455664318;1,472553432;0,999808544;1,945057108;3,008297603;2,013391017
2,455560482;1,514116499;1,020802192;1,954651306;3,003780443;2,035159816
2,48101667;1,576346053;1,020044697;1,986143003;3,033446761;2,031367615
2,485594306;1,594518243;1,003494886;2,001726205;3,064544253;2,081477233
2,482910044;1,56324178;1,012735135;2,021166436;3,046916722;2,064960008
2,50504491;1,562355659;1,025132161;2,05771982;3,054136857;2,026928475
2,521508352;1,522986599;0,953615508;2,078803686;3,04031641;2,042882013
2,537413512;1,519498627;0,954014693;2,06195562;3,044967371;2,040794801
2,474661506;1,512441453;0,947225128;2,049847032;3,054309962;2,000416944
2,476774887;1,539455654;0,931626946;2,04338146;3,090829233;1,987784063
2,466972721;1,545051168;0,945630043;2,005540192;3,116916615;2,03225648
2,474841689;1,593352606;0,989898918;2,038873202;3,116108452;1,979889267
2,445536631;1,544288808;1,011122216;2,029555879;3,051054964;1,973515342
2,483619227;1,518398313;1,001879739;2,00737778;3,045777638;2,009716829
2,49119117;1,469700884;1,025352329;1,987301908;2,95452169;2,039043514
2,466855749;1,457493494;0,999179877;2,013920106;2,906972531;2,000713287
2,480257426;1,433526925;0,993654473;2,022834644;2,932168381;2,040739421
2,490718879;1,467246308;0,972820309;2,040132667;2,991010769;2,060074516
2,475180644;1,473359911;0,972888851;2,016007819;2,981820594;2,059781026
2,48497948;1,48982388;0,932316801;2,05527083;3,021877162;2,054622059
2,486840294;1,526546608;0,935114799;2,026687964;3,066824409;2,067678598
2,492872541;1,509998605;0,903782152;1,99726801;3,042232909;2,071896306
2,475283353;1,523184624;0,884458665;1,933053313;3,035579649;2,050705342
2,476696714;1,534837328;0,936051389;1,934879618;3,037970593;2,021564556
2,506656794;1,510284003;1,001025561;1,923046298;3,055395943;2,01339979
2,513502857;1,458732977;1,001872477;1,92036332;3,021140894;1,997093797
2,440067741;1,44797366;1,038679209;1,867260087;3,040369655;1,994849983
2,480845952;1,414394565;1,073846346;1,923496191;2,999243454;2,007396286
2,471940238;1,367663656;1,06715593;1,929064477;3,006136763;2,002992375
2,425040708;1,420274661;1,067147368;1,925769429;3,06867226;1,993372453
2,435607068;1,454152319;1,089500548;1,955082217;3,093786855;1,993962693
2,462506576;1,470964989;1,047728371;1,981467797;3,113145655;1,992894327
2,441564321;1,455510266;1,014981752;1,969854066;3,116246641;1,95297336
2,463347031;1,524104514;1,003037957;2,018512028;3,093730682;1,951169043
2,50229583;1,541788049;0,98931444;2,016777872;3,022228769;1,91598838
2,493340674;1,556305931;0,955659585;2,012447484;2,999977942;1,938797764
2,512361681;1,578722065;0,957355957;2,011764325;2,977572621;1,93162977
2,515314694;1,612881599;0,942911147;2,018867377;2,989831082;1,962206909
2,510122945;1,55602659;0,952046977;1,986343236;3,017842767;1,936995524
2,49992622;1,537105325;0,958523555;1,982840485;3,033942273;1,966091304
2,498367775;1,475226852;1,012043811;1,970270804;3,072022524;1,937234622
2,480338108;1,48987907;1,074895658;1,974601404;3,105467288;1,926692434
2,472293462;1,478551261;1,096956492;1,96572642;3,110734477;1,899344031
2,489281992;1,512384471;1,076853702;1,984535782;3,10398907;1,936038814
2,510297722;1,484756972;1,056264459;1,964890434;3,122453343;1,972040167
2,549363156;1,510734357;1,016545038;1,970361457;3,086798085;1,958087869
2,58380789;1,51282941;0,999422579;1,97522699;3,04371522;1,967882128
2,578126227;1,512334141;0,991344877;2,004968835;3,067289527;1,962968087
2,585161667;1,516498577;1,007987077;1,982337856;3,042195142;1,949200153
2,571011637;1,51605507;0,980076737;1,992646998;2,982936211;1,932056271
2,550589908;1,556830575;0,979989043;1,976634504;2,974936363;1,954536132
2,522562411;1,497606329;0,98851492;1,987752416;3,002155616;1,948486537
2,530237464;1,501471384;0,991079933;1,931363582;2,98362411;1,961949483
2,494449649;1,471051215;0,961456468;1,988917109;2,956807818;1,945929275
2,460410523;1,488448535;0,991585375;2,026973612;2,981532839;1,967628689
2,470100258;1,433738712;1,004641772;2,034160631;3,016695572;1,990872375
2,486486451;1,453270219;0,940901935;2,066178669;3,019831539;2,035893751
2,501277422;1,453444873;0,931509221;2,10354159;3,025338426;2,072311627
2,519060126;1,501535783;0,9761252;2,060233653;3,067011393;2,088500713
2,565778926;1,488384907;0,977173717;2,041559202;3,068737223;2,044590933
2,557529097;1,53644759;0,992617244;2,014382042;3,010729253;2,049234055
2,533940964;1,547567693;1,017723311;1,987853767;2,978962337;2,032682028
2,509808084;1,533528525;1,053305198;1,986221625;2,984752974;2,007773493
2,513758684;1,514395479;1,020819803;1,970468307;2,965327415;2,007557146
2,489139684;1,491819513;1,022579262;1,964940873;3,012835268;2,007115174
2,476530267;1,46039347;0,98275342;2,00969525;3,029989065;2,006891303
2,483973203;1,492753149;1,015116494;2,007741056;3,037088936;2,011120777
2,451983899;1,511950298;1,025084155;2,014975886;3,018369587;2,009490237
2,451199561;1,520341608;1,047758743;2,028477508;2,983924165;2,04499083
2,453246868;1,543906824;1,059132451;2,060839438;2,986274634;2,064500053
2,472464205;1,536266303;1,055012988;2,03769709;3,000696926;2,017950266
2,464693303;1,541464978;1,047436721;2,021603068;3,017471696;1,994727788
2,50579806;1,507077964;1,007215302;2,022832568;3,004228278;2,013755501
2,492268733;1,490210422;0,979254844;2,005623759;3,050175527;1,995991469
2,490065165;1,49835438;0,962875977;1,980560645;3,031020928;2,008122645
1,967316581;1,219453699;0,791538216;1,612366386;2,392472283;1,618620071
1,480493722;0,896482138;0,550719006;1,229237456;1,782478597;1,216685066
0,985014449;0,63401701;0,383596533;0,803708985;1,189023548;0,784022939
0,524058696;0,350596788;0,192793805;0,430110227;0,584557176;0,39343791
-0,003597619;0,038503823;0,042193296;0,008185681;-0,046747105;-0,001270604
-0,003511863;0,028853945;0,061571294;0,000222586;-0,013774406;0,027446105
0,004217433;0,030940639;0,102322225;-0,000578732;-0,028041065;0,018696937
-0,003661775;0,040865213;0,062492132;-0,011485016;-0,03019535;0,070823493
-0,032324443;0,01820235;0,059941275;-0,002853886;-0,060010013;0,018575289
-0,002536878;-0,000699266;0,027070002;2,59E-05;-0,002168664;0,013561363
0,045646932;-0,004076945;0,015163348;0,023816254;0,000389247;0,022264242
0,090279043;-0,043614906;0,022513734;0,062263631;-0,00233394;0,024324119
0,116759514;-0,081017229;0,067961495;0,07865074;0,03742616;-0,047193148
0,137732241;-0,09262204;0,060637802;0,069646918;0,077287235;-0,004834317
0,151981293;-0,059337583;0,055711491;0,07156493;0,063200769;-0,009343269
0,072743905;-0,071852612;0,041740818;0,059695267;0,061436689;-0,042545596
0,00881221;-0,040497211;0,036643668;0,002828547;0,06559015;-0,057398295
-0,010291402;-0,011047782;-0,012987323;-0,023257972;0,012448945;0,004324884
-0,066143729;-0,00392545;0,001293052;-0,066510272;-0,004663587;-0,022367804
-0,069337572;-0,027102572;-0,021155931;-0,06551907;-0,041851175;0,005302783
